page_id,page_namespace,page_title,page_restrictions,page_counter,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,pr_page,pr_type,pr_level,pr_cascade,pr_user,pr_expiry,pr_id
23661668,0,Adam's_Peak,,0,0,0,0.274992230967,20160706172819,20160706172821,728641382,13262,wikitext,23661668,edit,autoconfirmed,0,,20170110110600,604003
23665409,0,Directorate_General_of_Income_Tax_Investigation,,0,0,0,0.331428346878,20160703231217,20160703231236,639462491,2309,wikitext,23665409,edit,autoconfirmed,0,,infinity,445486
23680998,0,Justin_Bieber,,0,0,0,0.338268742868,20160706083843,20160706083922,728582094,103565,wikitext,23680998,edit,autoconfirmed,0,,infinity,529915
23698890,0,So_You_Think_You_Can_Dance_Canada_(season_1),,0,0,0,0.841229741313,20160620144107,20160620155625,698297202,34072,wikitext,23698890,edit,autoconfirmed,0,,infinity,389764
23699018,0,So_You_Think_You_Can_Dance_Canada_(season_2),,0,0,0,0.023399594325,20160620144107,20160620155657,725776940,34937,wikitext,23699018,edit,autoconfirmed,0,,infinity,389760
23703804,0,Screaming_Dead,,0,0,0,0.129406882158,20160705024323,20160705024325,728388548,5118,wikitext,23703804,edit,autoconfirmed,0,,infinity,569902
23755364,0,ISO_3166-2:PS,,0,0,0,0.008881252487,20160629003426,20160629014158,722229627,4074,wikitext,23755364,edit,autoconfirmed,0,,20160826192541,621700
23767061,0,List_of_Disney's_Beauty_and_the_Beast_characters,,0,0,0,0.032136135209,20160629003426,20160629014159,722888206,40528,wikitext,23767061,edit,autoconfirmed,0,,infinity,259203
23780861,0,My_World_(EP),,0,0,0,0.91592710782,20160709011950,20160709011913,726206425,49454,wikitext,23780861,edit,autoconfirmed,0,,infinity,343953
23797951,0,List_of_countries_by_number_of_military_and_paramilitary_personnel,,0,0,0,0.853007546325,20160709182816,20160709181107,722527296,43999,wikitext,23797951,edit,autoconfirmed,0,,20190312231439,612094
23799841,0,Channel_Awesome,,0,0,0,0.184321144576,20160706114951,20160706114953,728602048,28416,wikitext,23799841,edit,autoconfirmed,0,,20161004144316,592580
23805906,0,The_Time_of_Our_Lives_(EP),,0,0,0,0.6056697119929999,20160705231623,20160706001554,725152587,62156,wikitext,23805906,edit,autoconfirmed,0,,infinity,353413
23839057,0,Sayyid_Qutb,,0,0,0,0.042735908436,20160709193806,20160709193258,728391203,64257,wikitext,23839057,edit,autoconfirmed,0,,infinity,383440
23844091,0,Mondoweiss,,0,0,0,0.738303111842,20160620144107,20160620155631,724865805,26830,wikitext,23844091,edit,autoconfirmed,0,,infinity,621206
23844652,0,Pawn_Stars,,0,0,0,0.502646791086,20160704191912,20160705035229,728302263,76065,wikitext,23844652,edit,autoconfirmed,0,,infinity,413391
23861381,0,Bradford,,0,0,0,0.392045197788,20160707102225,20160705023737,722670744,110218,wikitext,23861381,edit,autoconfirmed,0,,infinity,455181
23865343,0,The_Fame_Monster,,0,0,0,0.18124593751,20160709011950,20160709011907,726189034,100286,wikitext,23865343,edit,autoconfirmed,0,,infinity,357434
23893407,0,Genetic_Studies_of_Genius,,0,0,0,0.643892317507,20160707093238,20160707093246,728739225,12445,wikitext,23893407,edit,autoconfirmed,0,,20160710093034,626587
23898662,0,Central_Board_of_Secondary_Education,,0,0,0,0.938308327196,20160704191912,20160705035232,724861244,5396,wikitext,23898662,edit,autoconfirmed,0,,infinity,369977
23903477,0,Assassin's_Creed,,0,0,0,0.829386552513,20160707170056,20160707170059,728785316,100514,wikitext,23903477,edit,autoconfirmed,0,,20170720125129,551745
23910515,0,Leila_Pahlavi,,0,0,0,0.284977647523,20160704191912,20160705035233,723216086,6900,wikitext,23910515,edit,autoconfirmed,0,,infinity,381711
23913200,0,Eurovision_Song_Contest_2016,,0,0,0,0.141087366203,20160709182819,20160709181115,728804060,205419,wikitext,23913200,edit,autoconfirmed,0,,20160821195900,609724
23916376,0,Jerkin',,0,0,0,0.208130980645,20160704100257,20160704100300,724243325,5182,wikitext,23916376,edit,autoconfirmed,0,,infinity,277486
23931637,0,Omnitheism,,0,0,0,0.094356077351,20160703145056,20160703145750,723752324,348,wikitext,23931637,edit,autoconfirmed,0,,infinity,622862
23976719,0,Football,,0,0,0,0.51572554915,20160706100119,20160706100154,728371540,105826,wikitext,23976719,edit,autoconfirmed,0,,infinity,242622
24023638,0,Illumination_Entertainment,,0,0,0,0.936502297729,20160710002231,20160710002234,729114435,24724,wikitext,24023638,edit,autoconfirmed,0,,20160712182357,623814
24041298,0,Robert_Pattinson,,0,0,0,0.534681056406,20160704191912,20160705035239,718081510,81591,wikitext,24041298,edit,autoconfirmed,0,,infinity,302460
24044821,0,Duke_of_San_Donato,,0,0,0,0.516604479997,20160629181840,20160629181841,727548377,10759,wikitext,24044821,edit,autoconfirmed,0,,infinity,371762
24045036,0,List_of_most_populous_cities_in_Pakistan,,0,0,0,0.282143645073,20160612140740,20160607034651,709718306,2746,wikitext,24045036,edit,autoconfirmed,0,,infinity,600702
24047285,0,List_of_My_Friends_Tigger_&_Pooh_episodes,,0,0,0,0.5894851543230001,20160628150403,20160628150418,717864232,8959,wikitext,24047285,edit,autoconfirmed,0,,infinity,445008
24082893,0,Patti_LaBelle_discography,,0,0,0,0.86193177206,20160701151739,20160701163142,727406512,21794,wikitext,24082893,edit,autoconfirmed,0,,20170628194959,625439
24106882,0,Garry_Cook_(administrator),,0,0,0,0.715242625545,20160623144143,20160624032800,717088986,8671,wikitext,24106882,edit,autoconfirmed,0,,infinity,263013
24141258,0,English_Defence_League,,0,0,0,0.8786964386310001,20160706153344,20160706153346,728627313,90868,wikitext,24141258,edit,autoconfirmed,0,,infinity,454375
24146034,0,List_of_awards_and_nominations_received_by_Lady_Gaga,,0,0,0,0.503132635853,20160708231242,20160708231246,728973561,156163,wikitext,24146034,edit,autoconfirmed,0,,20161025125301,595101
24148454,0,Arsène_Wenger,,0,0,0,0.025244052854,20160709173712,20160706132331,728611508,171555,wikitext,24148454,edit,autoconfirmed,0,,infinity,381739
24149847,0,Tavi_Gevinson,,0,0,0,0.299514990726,20160623144143,20160624032828,726486451,18442,wikitext,24149847,edit,autoconfirmed,0,,infinity,290559
24156731,0,Hoang_Thuy_Linh,,0,0,0,0.713193017758,20160623144143,20160624032829,720071191,5625,wikitext,24156731,edit,autoconfirmed,0,,20170513150035,620178
24161098,0,F(x)_(band),,0,0,0,0.7437513620430001,20160705211433,20160705211633,727009522,19407,wikitext,24161098,edit,autoconfirmed,0,,20161005184923,615248
24176643,0,Mirror_Monster,,0,0,0,0.621060199412,20160708225932,20160708201127,728610515,25082,wikitext,24176643,edit,autoconfirmed,0,,20161006131333,626521
24180980,0,List_of_programs_broadcast_by_Nick_Jr.,,0,0,0,0.7113535271,20160706223105,20160706223106,728679208,9869,wikitext,24180980,edit,autoconfirmed,0,,20170918182534,557559
24194794,0,Amber_Liu_(singer),,0,0,0,0.871986762118,20160704191912,20160705035251,727182989,22330,wikitext,24194794,edit,autoconfirmed,0,,infinity,559535
24206596,0,Oath_Keepers,,0,0,0,0.988014623933,20160629003426,20160629014250,727002608,30746,wikitext,24206596,edit,autoconfirmed,0,,20161030035223,618461
24217897,0,Mughal_Empire,,0,0,0,0.460843862245,20160709130641,20160709130643,728609260,62779,wikitext,24217897,edit,autoconfirmed,0,,infinity,492729
24228738,0,Dragon_from_Russia,,0,0,0,0.674775733852,20160623144143,20160624032857,694274562,3988,wikitext,24228738,edit,autoconfirmed,0,,infinity,560122
24236032,0,Sureños,,0,0,0,0.563856874675,20160704191912,20160705035253,726806582,13742,wikitext,24236032,edit,autoconfirmed,0,,20161004181550,615114
24243616,0,Machine_Empire_Baranoia,,0,0,0,0.222532683593,20160708225932,20160708201129,728607652,44059,wikitext,24243616,edit,autoconfirmed,0,,20161006124722,626485
24250385,0,First_Rush,,0,0,0,0.7535707892289999,20160623144143,20160624032913,639992846,2851,wikitext,24250385,edit,autoconfirmed,0,,infinity,274662
24251014,0,Beaming_In,,0,0,0,0.970231108727,20160623144143,20160624032915,702404822,2492,wikitext,24251014,edit,autoconfirmed,0,,infinity,274660
24308744,0,The_Biggest_Loser_Asia_(season_1),,0,0,0,0.6589798453310001,20160629003426,20160629014255,715988841,31748,wikitext,24308744,edit,autoconfirmed,0,,infinity,570066
24343977,0,Anjli_Jain,,0,0,0,0.568047493975,20160623144143,20160624033013,717216109,3426,wikitext,24343977,edit,autoconfirmed,0,,infinity,369985
24348982,0,Water_boatman,,0,0,0,0.655407070733,20160620144107,20160620155814,718414144,583,wikitext,24348982,edit,autoconfirmed,0,,infinity,463160
24349331,0,Qumran_Caves,,0,0,0,0.51619425966,20160620144107,20160620160007,690867359,9902,wikitext,24349331,edit,autoconfirmed,0,,20161116045652,597722
24360164,0,Dan_Clark_(motivational_speaker),,0,0,0,0.449009094078,20160703064912,20160624033018,717225424,7364,wikitext,24360164,edit,autoconfirmed,0,,infinity,397849
24360226,0,The_Biggest_Loser_South_Africa,,0,0,0,0.052181489406,20160623144143,20160624033018,711763371,5401,wikitext,24360226,edit,autoconfirmed,0,,infinity,570058
24370270,0,The_Biggest_Loser_Australia:_Couples_2,,0,0,0,0.9161671217430001,20160702224947,20160624033024,713086018,122648,wikitext,24370270,edit,autoconfirmed,0,,infinity,570086
24382695,0,Edith_Flagg,,0,0,0,0.6090748963129999,20160623144143,20160624033032,725424454,13915,wikitext,24382695,edit,autoconfirmed,0,,infinity,439643
24384352,0,Asking_Alexandria,,0,0,0,0.534197220298,20160708074402,20160708074521,725089454,53123,wikitext,24384352,edit,autoconfirmed,0,,infinity,415338
24388471,0,List_of_awards_and_nominations_received_by_Miley_Cyrus,,0,0,0,0.562281899957,20160622165434,20160622170521,717243132,39245,wikitext,24388471,edit,autoconfirmed,0,,infinity,371912
24424228,0,Ellie_Goulding,,0,0,0,0.501174422002,20160708231955,20160708232009,728651989,63283,wikitext,24424228,edit,autoconfirmed,0,,infinity,595877
24432874,0,Sega_development_studios,,0,0,0,0.313312563018,20160705142407,20160705142408,728447834,44460,wikitext,24432874,edit,autoconfirmed,0,,20170626154413,625233
24449241,0,3_(Britney_Spears_song),,0,0,0,0.176870308136,20160709011950,20160709011907,722887979,45303,wikitext,24449241,edit,autoconfirmed,0,,infinity,340931
24455544,0,Empress_Xu_(Ming_dynasty),,0,0,0,0.15105113263,20160623144733,20160623200859,726143257,5701,wikitext,24455544,edit,autoconfirmed,0,,infinity,260183
24466591,0,Nickelodeon_Australian_Kids'_Choice_Awards_2009,,0,0,0,0.314888672427,20160626093649,20160626093717,726055777,4504,wikitext,24466591,edit,autoconfirmed,0,,infinity,617988
24492447,0,Zak_Bagans,,0,0,0,0.563039261435,20160623144143,20160624033113,723233073,6340,wikitext,24492447,edit,autoconfirmed,0,,infinity,363335
24494046,0,Dirt,,0,0,0,0.059554330487,20160704191912,20160705035303,719674517,6990,wikitext,24494046,edit,autoconfirmed,0,,20170511025947,619929
24502649,0,The_Royal_British_Legion_Riders_Branch,,0,0,0,0.326110660995,20160628201020,20160628201021,727408911,5468,wikitext,24502649,edit,autoconfirmed,0,,infinity,621958
24524628,0,Red_Horse_Beer,,0,0,0,0.7694805689009999,20160629112135,20160629112155,726295585,3851,wikitext,24524628,edit,autoconfirmed,0,,20161223141056,602242
24530041,0,Swati_Mia_Saini,,0,0,0,0.289989302056,20160623144143,20160624033119,725932454,5131,wikitext,24530041,edit,autoconfirmed,0,,infinity,369993
24536042,0,Feces,,0,0,0,0.9028937618009999,20160704191912,20160705035305,725701702,25640,wikitext,24536042,edit,autoconfirmed,0,,infinity,249600
24537060,0,Kendall_Jenner,,0,0,0,0.436820884998,20160707072937,20160707072940,728729197,109399,wikitext,24537060,edit,autoconfirmed,0,,20181126230117,599089
24551001,0,About_a_Girl_(Sugababes_song),,0,0,0,0.526028359762,20160705231623,20160706001648,682840884,22997,wikitext,24551001,edit,autoconfirmed,0,,infinity,297892
24553901,0,Regular_Show,,0,0,0,0.472840076164,20160709205056,20160709204739,728292943,44132,wikitext,24553901,edit,autoconfirmed,0,,infinity,368155
24570105,0,Josh_Flagg,,0,0,0,0.750890179386,20160623144143,20160624033126,726128385,18803,wikitext,24570105,edit,autoconfirmed,0,,infinity,439645
24572232,0,Joey_Sturgis,,0,0,0,0.35892704017,20160710000019,20160706040458,728557790,36918,wikitext,24572232,edit,autoconfirmed,0,,infinity,529083
24585728,0,Jaffna,,0,0,0,0.367036441641,20160704191912,20160705023939,727854709,42945,wikitext,24585728,edit,autoconfirmed,0,,infinity,448518
24592287,0,Nickelodeon_Australian_Kids'_Choice_Awards_2005,,0,0,0,0.266663265397,20160626093649,20160626093717,726052561,8084,wikitext,24592287,edit,autoconfirmed,0,,20170609222735,623477
24596500,0,Kamaal_Rashid_Khan,,0,0,0,0.859560244359,20160708230056,20160708201219,726932773,10382,wikitext,24596500,edit,autoconfirmed,0,,infinity,480393
24629083,0,GeForce_100_series,,0,0,0,0.086066510793,20160629003426,20160629014319,725557469,6608,wikitext,24629083,edit,autoconfirmed,0,,20160716115200,624283
24653894,0,List_of_online_payment_service_providers,,0,0,0,0.142779279425,20160630220146,20160630220147,727730062,4932,wikitext,24653894,edit,autoconfirmed,0,,infinity,531019
24712184,0,Igneous_rock,,0,0,0,0.370817053256,20160705231623,20160705233712,723085827,31267,wikitext,24712184,edit,autoconfirmed,0,,infinity,560714
24738665,0,San_Dimas_High_School,,0,0,0,0.768275254834,20160708230121,20160708201248,705877995,5271,wikitext,24738665,edit,autoconfirmed,0,,infinity,397200
24748284,0,Olivier_Giroud,,0,0,0,0.098345255838,20160708230005,20160708225926,728407729,88109,wikitext,24748284,edit,autoconfirmed,0,,20161209205232,600556
24755304,0,Kaspars_Dubra,,0,0,0,0.322539073614,20160708134458,20160708132649,725141223,11761,wikitext,24755304,edit,autoconfirmed,0,,20170512111550,620062
24758720,0,Beast_(South_Korean_band),,0,0,0,0.512954263257,20160705231623,20160706001655,727995610,38232,wikitext,24758720,edit,autoconfirmed,0,,infinity,521825
24804407,0,37th_Annie_Awards,,0,0,0,0.243502451097,20160612000631,20160612000954,719595776,7175,wikitext,24804407,edit,autoconfirmed,0,,20170510171117,619854
24806506,0,Windows_8,,0,0,0,0.248370555267,20160708113532,20160708113532,719419750,116345,wikitext,24806506,edit,autoconfirmed,0,,20170411101328,616104
24837836,0,Magic,,0,0,0,0.638144755179,20160705070116,20160705070117,728407437,9166,wikitext,24837836,edit,autoconfirmed,0,,infinity,570150
24850237,0,French_Montana,,0,0,0,0.158647365294,20160707234144,20160701123105,727817709,93119,wikitext,24850237,edit,autoconfirmed,0,,infinity,516138
24851488,0,Khukhrain,,0,0,0,0.9947245833649999,20160630100745,20160622223024,725120765,3881,wikitext,24851488,edit,autoconfirmed,0,,infinity,442062
24891000,0,Smadar_Lavie,,0,0,0,0.5823121336049999,20160620144107,20160620160008,723346654,22627,wikitext,24891000,edit,autoconfirmed,0,,infinity,372461
24898058,0,Mount_Washington_Observatory,,0,0,0,0.136898285468,20160626155916,20160626160626,721351339,7997,wikitext,24898058,edit,autoconfirmed,0,,20170519135434,620879
24902944,0,Antoine_Griezmann,,0,0,0,0.6101284629310001,20160709204012,20160709190151,729047848,46877,wikitext,24902944,edit,autoconfirmed,0,,20160710204813,626666
24910482,0,Megatron_(disambiguation),,0,0,0,0.13529696319,20160620144107,20160620155928,710417259,971,wikitext,24910482,edit,autoconfirmed,0,,infinity,387758
24919446,0,Septuple_champion,,0,0,0,0.544090141011,20160705143752,20160705143800,647394255,3576,wikitext,24919446,edit,autoconfirmed,0,,infinity,258067
24920681,0,List_of_gangs_in_Glasgow,,0,0,0,0.691418246886,20160620144107,20160620155911,721372947,4487,wikitext,24920681,edit,autoconfirmed,0,,infinity,293782
24924568,0,Waka_Flocka_Flame,,0,0,0,0.719746791884,20160708145553,20160708145556,726891779,31311,wikitext,24924568,edit,autoconfirmed,0,,infinity,416419
24933305,0,Jedward,,0,0,0,0.708912131274,20160708130745,20160706175134,725077705,43024,wikitext,24933305,edit,autoconfirmed,0,,infinity,388814
24939218,0,Retroversion_of_the_sovereignty_to_the_people,,0,0,0,0.8188455296289999,20160620144107,20160620160028,690666619,5670,wikitext,24939218,edit,autoconfirmed,0,,infinity,468881
24965552,0,The_101_Dalmatians_Musical,,0,0,0,0.446546795677,20160705095532,20160705110154,665731436,14453,wikitext,24965552,edit,autoconfirmed,0,,infinity,271206
24969136,0,Ormur,,0,0,0,0.6698140662630001,20160630221414,20160708165751,705963331,5555,wikitext,24969136,edit,autoconfirmed,0,,infinity,300079
24997579,0,Scientology_and_abortion,,0,0,0,0.947671143063,20160705100358,20160705110202,722576853,48842,wikitext,24997579,edit,autoconfirmed,0,,infinity,622025
24998830,0,Uriah_Shelton,,0,0,0,0.810287315419,20160709030649,20160709030650,728995586,6052,wikitext,24998830,edit,autoconfirmed,0,,20160712025606,626830
25012928,0,Simon_Wessely,,0,0,0,0.474855422453,20160703064912,20160624033415,717407297,35206,wikitext,25012928,edit,autoconfirmed,0,,infinity,369908
25015236,0,Pussy_(disambiguation),,0,0,0,0.5149030887,20160704191912,20160705035322,684326983,1518,wikitext,25015236,edit,autoconfirmed,0,,infinity,307858
25016522,0,Scott_W._Rothstein,,0,0,0,0.253857864452,20160707234156,20160706142645,728619175,63792,wikitext,25016522,edit,autoconfirmed,0,,infinity,372463
25071140,0,Monte_Lipman,,0,0,0,0.629342973141,20160623144143,20160624033428,723060435,13263,wikitext,25071140,edit,autoconfirmed,0,,infinity,489375
25084169,0,José_Rizal,,0,0,0,0.97491456724,20160704194354,20160704194523,727833375,106708,wikitext,25084169,edit,autoconfirmed,0,,infinity,585660
25120388,0,Fleur_Revell,,0,0,0,0.36983748458,20160623144143,20160624033438,717468530,2782,wikitext,25120388,edit,autoconfirmed,0,,infinity,374271
25129031,0,Zeus_(malware),,0,0,0,0.556698361266,20160704191912,20160705035327,721464028,10132,wikitext,25129031,edit,autoconfirmed,0,,20160922162838,591484
25135044,0,Saint_James_Matamoros,,0,0,0,0.52764050747,20160704191912,20160705035327,722039996,7046,wikitext,25135044,edit,autoconfirmed,0,,infinity,476661
25137239,0,RuPaul's_Drag_Race_(season_2),,0,0,0,0.434168781611,20160708040730,20160708040730,728859381,43892,wikitext,25137239,edit,autoconfirmed,0,,20160713080649,626420
25144456,0,Gautam_Gambhir,,0,0,0,0.719438450332,20160709183054,20160709181247,717478675,35315,wikitext,25144456,edit,autoconfirmed,0,,infinity,257402
25151882,0,Virender_Sehwag,,0,0,0,0.765988650127,20160709183054,20160709181249,725320535,92973,wikitext,25151882,edit,autoconfirmed,0,,infinity,372467
25165600,0,Super_Inggo_at_ang_Super_Tropa,,0,0,0,0.706587056051,20160623144143,20160624033447,725672726,17035,wikitext,25165600,edit,autoconfirmed,0,,infinity,358639
25173473,0,Sundar_Pichai,,0,0,0,0.277491612985,20160706144732,20160706144734,728621631,14466,wikitext,25173473,edit,autoconfirmed,0,,20161012170428,616274
